"""2022-02-07T04:20:08.699Z""",21.00,39.00
"""2022-02-07T04:23:08.702Z""",21.00,39.00
"""2022-02-07T04:26:08.711Z""",21.00,39.00
"""2022-02-07T04:29:08.721Z""",21.00,39.00
"""2022-02-07T04:32:09.407Z""",21.00,39.00
"""2022-02-07T04:35:09.228Z""",21.00,39.00
"""2022-02-07T04:38:08.742Z""",21.00,39.00
"""2022-02-07T04:41:08.751Z""",21.00,39.00
"""2022-02-07T04:44:08.755Z""",21.00,39.00
"""2022-02-07T04:47:09.746Z""",21.00,39.00
"""2022-02-07T04:50:08.760Z""",21.00,39.00
"""2022-02-07T04:53:09.752Z""",21.00,39.00
"""2022-02-07T04:56:09.262Z""",21.00,39.00
"""2022-02-07T04:59:09.765Z""",21.00,39.00
"""2022-02-07T05:02:08.784Z""",21.00,39.00
"""2022-02-07T05:05:08.790Z""",21.00,39.00
"""2022-02-07T05:08:09.786Z""",21.00,39.00
"""2022-02-07T05:11:08.805Z""",21.00,39.00
"""2022-02-07T05:14:09.798Z""",21.00,39.00
"""2022-02-07T05:17:08.815Z""",21.00,39.00
"""2022-02-07T05:20:08.819Z""",21.00,39.00
"""2022-02-07T05:23:08.819Z""",21.00,39.00
"""2022-02-07T05:26:08.826Z""",21.00,39.00
"""2022-02-07T05:29:09.518Z""",21.00,39.00
"""2022-02-07T05:32:09.329Z""",21.00,39.00
"""2022-02-07T05:35:08.844Z""",21.00,39.00
"""2022-02-07T05:38:08.848Z""",21.00,39.00
"""2022-02-07T05:41:08.851Z""",21.00,39.00
"""2022-02-07T05:44:08.855Z""",21.00,39.00
"""2022-02-07T05:47:08.860Z""",21.00,39.00
"""2022-02-07T05:50:09.856Z""",21.00,39.00
"""2022-02-07T05:53:08.872Z""",21.00,39.00
"""2022-02-07T05:56:08.872Z""",21.00,39.00
"""2022-02-07T05:59:09.373Z""",21.00,39.00
"""2022-02-07T06:02:08.883Z""",21.00,39.00
"""2022-02-07T06:05:08.884Z""",21.00,39.00
"""2022-02-07T06:08:09.384Z""",21.00,39.00
"""2022-02-07T06:11:09.382Z""",21.00,39.00
"""2022-02-07T06:14:08.894Z""",21.00,39.00
"""2022-02-07T06:17:09.885Z""",21.00,39.00
"""2022-02-07T06:20:08.901Z""",21.00,39.00
"""2022-02-07T06:23:08.903Z""",21.00,39.00
"""2022-02-07T06:26:10.085Z""",21.00,39.00
"""2022-02-07T06:29:08.912Z""",21.00,39.00
"""2022-02-07T06:32:08.914Z""",21.00,39.00
"""2022-02-07T06:35:08.915Z""",21.00,39.00
"""2022-02-07T06:38:08.918Z""",21.00,39.00
"""2022-02-07T06:41:08.921Z""",21.00,39.00
"""2022-02-07T06:44:08.924Z""",21.00,39.00
"""2022-02-07T06:47:10.103Z""",21.00,39.00
"""2022-02-07T06:50:08.925Z""",21.00,39.00
"""2022-02-07T06:53:09.916Z""",21.00,39.00
"""2022-02-07T06:56:09.421Z""",21.00,39.00
"""2022-02-07T06:59:08.931Z""",21.00,39.00
"""2022-02-07T07:02:08.931Z""",21.00,40.00
"""2022-02-07T07:05:08.934Z""",21.00,40.00
"""2022-02-07T07:08:08.936Z""",21.00,39.00
"""2022-02-07T07:11:08.935Z""",21.00,39.00
"""2022-02-07T07:14:08.936Z""",21.00,39.00
"""2022-02-07T07:17:08.938Z""",21.00,39.00
"""2022-02-07T07:20:08.936Z""",21.00,39.00
"""2022-02-07T07:23:08.961Z""",21.00,40.00
"""2022-02-07T07:26:09.956Z""",21.00,40.00
"""2022-02-07T07:29:08.981Z""",21.00,40.00
"""2022-02-07T07:32:08.994Z""",21.00,39.00
"""2022-02-07T07:35:09.005Z""",21.00,40.00
"""2022-02-07T07:38:09.015Z""",21.00,40.00
"""2022-02-07T07:41:10.019Z""",21.00,40.00
"""2022-02-07T07:44:09.712Z""",21.00,40.00
"""2022-02-07T07:47:09.044Z""",21.00,40.00
"""2022-02-07T07:50:09.094Z""",21.00,40.00
"""2022-02-07T07:53:10.052Z""",21.00,40.00
"""2022-02-07T07:57:38.500Z""",21.00,41.00
"""2022-02-07T08:09:30.910Z""",21.00,41.00
"""2022-02-07T08:19:30.902Z""",21.00,41.00
"""2022-02-07T08:29:30.905Z""",21.00,40.00
"""2022-02-07T08:39:30.907Z""",21.00,40.00
"""2022-02-07T08:49:31.596Z""",21.00,40.00
"""2022-02-07T08:59:30.912Z""",21.00,40.00
"""2022-02-07T09:09:30.912Z""",21.00,40.00
"""2022-02-07T09:19:30.930Z""",21.00,40.00
"""2022-02-07T09:29:31.437Z""",21.00,40.00
"""2022-02-07T09:39:32.128Z""",21.00,40.00
"""2022-02-07T09:49:31.457Z""",21.00,40.00
"""2022-02-07T09:59:31.962Z""",21.00,41.00
"""2022-02-07T10:09:30.974Z""",21.00,41.00
"""2022-02-07T10:19:30.985Z""",21.00,41.00
"""2022-02-07T10:29:30.993Z""",21.00,41.00
"""2022-02-07T10:39:31.003Z""",21.00,41.00
"""2022-02-07T10:49:31.014Z""",21.00,41.00
"""2022-02-07T10:59:31.024Z""",21.00,41.00
"""2022-02-07T11:09:31.032Z""",21.00,41.00
"""2022-02-07T11:19:31.042Z""",21.00,41.00
"""2022-02-07T11:29:31.051Z""",21.00,41.00
"""2022-02-07T11:39:31.062Z""",21.00,41.00
"""2022-02-07T11:49:31.065Z""",21.00,41.00
"""2022-02-07T11:59:31.073Z""",21.00,41.00
"""2022-02-07T12:09:31.575Z""",21.00,41.00
"""2022-02-07T12:19:31.083Z""",21.00,41.00
"""2022-02-07T12:29:31.092Z""",21.00,41.00
"""2022-02-07T12:39:31.096Z""",21.00,41.00
"""2022-02-07T12:49:31.107Z""",21.00,41.00
"""2022-02-07T12:59:31.606Z""",21.00,41.00
"""2022-02-07T13:09:31.109Z""",21.00,41.00
"""2022-02-07T13:19:31.112Z""",21.00,41.00
"""2022-02-07T13:29:31.613Z""",21.00,41.00
"""2022-02-07T13:39:31.121Z""",21.00,41.00
"""2022-02-07T13:49:31.620Z""",21.00,41.00
"""2022-02-07T13:59:31.126Z""",21.00,42.00
"""2022-02-07T14:09:31.125Z""",21.00,42.00
"""2022-02-07T14:19:31.124Z""",21.00,41.00
"""2022-02-07T14:29:31.637Z""",21.00,41.00
"""2022-02-07T14:39:31.152Z""",21.00,41.00
"""2022-02-07T14:49:31.163Z""",21.00,40.00
"""2022-02-07T14:59:31.859Z""",21.00,41.00
"""2022-02-07T15:09:31.190Z""",21.00,41.00
"""2022-02-07T15:19:31.687Z""",21.00,41.00
"""2022-02-07T15:29:31.695Z""",21.00,42.00
"""2022-02-07T15:39:31.218Z""",21.00,42.00
"""2022-02-07T15:49:31.914Z""",21.00,42.00
"""2022-02-07T15:59:31.728Z""",21.00,42.00
"""2022-02-07T16:09:31.738Z""",21.00,41.00
"""2022-02-07T16:19:31.255Z""",21.00,41.00
"""2022-02-07T16:29:31.263Z""",21.00,41.00
"""2022-02-07T16:39:31.273Z""",21.00,41.00
"""2022-02-07T16:49:31.283Z""",21.00,41.00
"""2022-02-07T16:59:31.288Z""",21.00,42.00
"""2022-02-07T17:09:32.286Z""",21.00,42.00
"""2022-02-07T17:19:31.304Z""",21.00,42.00
"""2022-02-07T17:29:31.312Z""",21.00,42.00
"""2022-02-07T17:39:31.317Z""",22.00,42.00
"""2022-02-07T17:49:31.325Z""",22.00,41.00
"""2022-02-07T17:59:31.324Z""",23.00,40.00
"""2022-02-07T18:09:31.328Z""",23.00,40.00
"""2022-02-07T18:19:31.827Z""",23.00,40.00
"""2022-02-07T18:29:32.326Z""",23.00,39.00
"""2022-02-07T18:39:31.341Z""",23.00,39.00
"""2022-02-07T18:49:31.340Z""",23.00,40.00
"""2022-02-07T18:59:31.342Z""",23.00,40.00
"""2022-02-07T19:09:31.343Z""",23.00,39.00
"""2022-02-07T19:19:31.348Z""",23.00,39.00
"""2022-02-07T19:29:31.347Z""",23.00,40.00
"""2022-02-07T19:39:31.359Z""",23.00,40.00
"""2022-02-07T19:49:32.349Z""",23.00,41.00
"""2022-02-07T19:59:31.364Z""",23.00,41.00
"""2022-02-07T20:09:31.364Z""",23.00,39.00
"""2022-02-07T20:19:32.061Z""",23.00,39.00
"""2022-02-07T20:29:31.882Z""",23.00,38.00
"""2022-02-07T20:39:31.402Z""",23.00,37.00
"""2022-02-07T20:49:31.424Z""",23.00,33.00
"""2022-02-07T20:59:31.433Z""",23.00,33.00
"""2022-02-07T21:09:32.115Z""",23.00,33.00
"""2022-02-07T21:19:31.443Z""",23.00,30.00
"""2022-02-07T21:29:31.447Z""",22.00,34.00
"""2022-02-07T21:39:31.457Z""",22.00,35.00
"""2022-02-07T21:49:31.465Z""",23.00,34.00
"""2022-02-07T21:59:32.157Z""",22.00,35.00
"""2022-02-07T22:09:31.976Z""",22.00,35.00
"""2022-02-07T22:19:31.981Z""",22.00,35.00
"""2022-02-07T22:29:31.496Z""",22.00,35.00
"""2022-02-07T22:39:32.490Z""",22.00,36.00
"""2022-02-07T22:42:18.627Z""",22.00,35.00
"""2022-02-07T22:49:31.505Z""",22.00,35.00
"""2022-02-07T22:59:32.009Z""",22.00,35.00
"""2022-02-07T23:09:31.517Z""",22.00,34.00
"""2022-02-07T23:19:31.522Z""",22.00,34.00
"""2022-02-07T23:29:31.531Z""",21.00,35.00
"""2022-02-07T23:39:31.529Z""",21.00,36.00
"""2022-02-07T23:49:32.026Z""",21.00,36.00
"""2022-02-07T23:59:31.536Z""",21.00,36.00
"""2022-02-08T00:09:32.525Z""",22.00,36.00
"""2022-02-08T00:19:32.524Z""",21.00,37.00
"""2022-02-08T00:29:31.541Z""",21.00,37.00
"""2022-02-08T00:39:31.542Z""",21.00,37.00
"""2022-02-08T00:49:31.563Z""",21.00,37.00
"""2022-02-08T00:59:32.551Z""",21.00,38.00
"""2022-02-08T01:09:31.575Z""",21.00,38.00
"""2022-02-08T01:19:32.076Z""",21.00,38.00
"""2022-02-08T01:29:31.594Z""",21.00,38.00
"""2022-02-08T01:39:31.606Z""",21.00,38.00
"""2022-02-08T01:49:32.114Z""",21.00,38.00
"""2022-02-08T01:59:31.627Z""",21.00,38.00
"""2022-02-08T02:09:31.638Z""",21.00,38.00
"""2022-02-08T02:19:31.639Z""",22.00,36.00
"""2022-02-08T02:29:32.338Z""",22.00,37.00
"""2022-02-08T02:39:31.660Z""",21.00,37.00
"""2022-02-08T02:49:31.670Z""",21.00,37.00
"""2022-02-08T02:59:32.175Z""",21.00,38.00
"""2022-02-08T03:09:31.686Z""",21.00,38.00
"""2022-02-08T03:19:32.379Z""",21.00,38.00
"""2022-02-08T03:29:31.701Z""",21.00,38.00
"""2022-02-08T03:39:32.204Z""",21.00,38.00
"""2022-02-08T03:49:31.715Z""",21.00,38.00
"""2022-02-08T03:59:31.721Z""",21.00,38.00
"""2022-02-08T04:09:32.410Z""",21.00,38.00
"""2022-02-08T04:19:32.222Z""",21.00,38.00
"""2022-02-08T04:29:31.734Z""",21.00,38.00
"""2022-02-08T04:39:31.742Z""",21.00,38.00
"""2022-02-08T04:49:31.745Z""",20.00,39.00
"""2022-02-08T04:59:31.742Z""",21.00,38.00
"""2022-02-08T05:09:31.744Z""",21.00,38.00
"""2022-02-08T05:19:32.245Z""",21.00,38.00
"""2022-02-08T05:29:32.736Z""",21.00,38.00
"""2022-02-08T05:39:31.748Z""",21.00,38.00
"""2022-02-08T05:49:31.765Z""",21.00,38.00
"""2022-02-08T05:59:32.765Z""",21.00,38.00
"""2022-02-08T06:09:31.793Z""",20.00,39.00
"""2022-02-08T06:19:31.805Z""",20.00,39.00
"""2022-02-08T06:29:31.815Z""",20.00,39.00
"""2022-02-08T06:39:32.810Z""",21.00,38.00
"""2022-02-08T06:49:31.832Z""",20.00,39.00
"""2022-02-08T06:59:31.844Z""",21.00,38.00
"""2022-02-08T07:09:31.865Z""",20.00,39.00
"""2022-02-08T07:19:31.863Z""",21.00,38.00
"""2022-02-08T07:29:31.872Z""",21.00,38.00
"""2022-02-08T07:39:31.883Z""",21.00,39.00
"""2022-02-08T07:49:31.891Z""",21.00,39.00
"""2022-02-08T07:59:32.397Z""",21.00,39.00
"""2022-02-08T08:09:31.917Z""",21.00,39.00
"""2022-02-08T08:19:31.920Z""",22.00,39.00
"""2022-02-08T08:29:31.924Z""",22.00,39.00
"""2022-02-08T08:39:32.617Z""",22.00,39.00
"""2022-02-08T08:49:32.431Z""",22.00,39.00
"""2022-02-08T08:52:11.401Z""",22.00,39.00
"""2022-02-08T08:52:33.334Z""",22.00,39.00
"""2022-02-08T09:02:28.548Z""",22.00,39.00
"""2022-02-08T09:12:29.045Z""",22.00,38.00
"""2022-02-08T09:22:29.043Z""",23.00,38.00
"""2022-02-08T09:32:29.539Z""",23.00,37.00
"""2022-02-08T09:33:43.452Z""",23.00,37.00
"""2022-02-08T09:36:25.523Z""",23.00,37.00
"""2022-02-08T09:38:49.865Z""",23.00,37.00
"""2022-02-08T09:42:28.566Z""",23.00,37.00
"""2022-02-08T09:51:13.221Z""",23.00,37.00
"""2022-02-08T09:51:56.671Z""",23.00,37.00
"""2022-02-08T09:52:28.571Z""",23.00,37.00
"""2022-02-08T10:00:54.183Z""",23.00,37.00
"""2022-02-08T10:01:40.569Z""",23.00,37.00
"""2022-02-08T10:02:29.257Z""",23.00,37.00
"""2022-02-08T10:02:55.639Z""",23.00,37.00
"""2022-02-08T10:03:19.124Z""",23.00,37.00
"""2022-02-08T10:06:02.567Z""",23.00,37.00
"""2022-02-08T10:15:54.103Z""",23.00,38.00
"""2022-02-08T10:25:54.604Z""",23.00,38.00
"""2022-02-08T10:35:54.116Z""",23.00,38.00
"""2022-02-08T10:53:02.056Z""",22.00,38.00
"""2022-02-08T11:03:02.553Z""",22.00,38.00
"""2022-02-08T11:38:08.832Z""",22.00,38.00
"""2022-02-08T11:42:14.152Z""",22.00,38.00
"""2022-02-08T11:42:33.619Z""",22.00,38.00
"""2022-02-08T11:42:53.507Z""",22.00,38.00
"""2022-02-08T11:43:36.397Z""",22.00,38.00
"""2022-02-08T11:44:10.252Z""",22.00,38.00
"""2022-02-08T11:52:02.938Z""",22.00,38.00
"""2022-02-08T12:02:01.967Z""",22.00,38.00
"""2022-02-08T12:12:01.977Z""",23.00,38.00
"""2022-02-08T12:22:02.974Z""",22.00,38.00
"""2022-02-08T12:32:01.995Z""",22.00,38.00
"""2022-02-08T12:42:02.991Z""",23.00,38.00
"""2022-02-08T12:52:02.997Z""",23.00,38.00
"""2022-02-08T13:02:02.999Z""",22.00,38.00
"""2022-02-08T13:12:02.022Z""",22.00,39.00
